date,station,elevation_m,temperature,sr50_distance_m,sr50_height_m,snow_d_m
2020-10-23T08:00:00,xbev,2157,-10.3,1.952,2.445,0.493
2020-10-23T09:00:00,xbev,2157,-10.08,1.951,2.445,0.494
2020-10-23T10:00:00,xbev,2157,-7.9,1.947,2.445,0.498
2020-10-23T11:00:00,xbev,2157,-7.25,1.946,2.445,0.499
2020-10-23T12:00:00,xbev,2157,-7.317,1.946,2.445,0.499
2020-10-23T13:00:00,xbev,2157,-7.033,1.945,2.445,0.5
2020-10-23T14:00:00,xbev,2157,-7.2,1.948,2.445,0.497
2020-10-23T15:00:00,xbev,2157,-7.083,1.944,2.445,0.501
2020-10-23T16:00:00,xbev,2157,-7,1.931,2.445,0.514
2020-10-23T17:00:00,xbev,2157,-6.75,1.909,2.445,0.536
2020-10-23T18:00:00,xbev,2157,-6.183,1.886,2.445,0.559
2020-10-23T19:00:00,xbev,2157,-5.85,1.864,2.445,0.581
2020-10-23T20:00:00,xbev,2157,-5.633,1.848,2.445,0.597
2020-10-23T21:00:00,xbev,2157,-5.45,1.836,2.445,0.609
2020-10-23T22:00:00,xbev,2157,-5.267,1.822,2.445,0.623
2020-10-23T23:00:00,xbev,2157,-5.033,1.81,2.445,0.635
2020-10-24T00:00:00,xbev,2157,-4.767,1.8,2.445,0.645
2020-10-24T01:00:00,xbev,2157,-4.5,1.792,2.445,0.653
2020-10-24T02:00:00,xbev,2157,-4.35,1.772,2.445,0.673
2020-10-24T03:00:00,xbev,2157,-4.217,1.743,2.445,0.702
2020-10-24T04:00:00,xbev,2157,-4.217,1.435,2.445,1.01
2020-10-24T05:00:00,xbev,2157,-6.833,1.718,2.445,0.727
2020-10-24T06:00:00,xbev,2157,-9.72,1.719,2.445,0.726
2020-10-24T07:00:00,xbev,2157,-11.55,1.727,2.445,0.718
2020-10-24T08:00:00,xbev,2157,-12.55,1.728,2.445,0.717
2020-10-24T09:00:00,xbev,2157,-12.88,1.733,2.445,0.712
2020-10-24T10:00:00,xbev,2157,-13.4,1.723,2.445,0.722
2020-10-24T11:00:00,xbev,2157,-13.78,1.684,2.445,0.761
2020-10-24T12:00:00,xbev,2157,-14.03,1.684,2.445,0.761
2020-10-24T13:00:00,xbev,2157,-14,1.692,2.445,0.753
2020-10-24T14:00:00,xbev,2157,-14.12,1.697,2.445,0.748
2020-10-24T15:00:00,xbev,2157,-14.33,1.701,2.445,0.744
2020-10-24T16:00:00,xbev,2157,-14.3,1.706,2.445,0.739
2020-10-24T17:00:00,xbev,2157,-14.62,1.711,2.445,0.734
2020-10-24T18:00:00,xbev,2157,-15.08,1.717,2.445,0.728
2020-10-24T19:00:00,xbev,2157,-15.77,1.722,2.445,0.723
2020-10-24T20:00:00,xbev,2157,-16.58,1.728,2.445,0.717
2020-10-24T21:00:00,xbev,2157,-17.17,1.733,2.445,0.712
2020-10-24T22:00:00,xbev,2157,-17.73,1.738,2.445,0.707
2020-10-24T23:00:00,xbev,2157,-17.57,1.739,2.445,0.706
2020-10-25T00:00:00,xbev,2157,-17.7,1.742,2.445,0.703
2020-10-25T01:00:00,xbev,2157,-18.27,1.747,2.445,0.698
2020-10-25T02:00:00,xbev,2157,-18.55,1.751,2.445,0.694
2020-10-25T03:00:00,xbev,2157,-18.77,1.754,2.445,0.691
2020-10-25T04:00:00,xbev,2157,-19.15,1.757,2.445,0.688
2020-10-25T05:00:00,xbev,2157,-19.17,1.76,2.445,0.685
2020-10-25T06:00:00,xbev,2157,-18.85,1.761,2.445,0.684
2020-10-25T07:00:00,xbev,2157,-19.18,1.765,2.445,0.68
2020-10-25T08:00:00,xbev,2157,-19.33,1.767,2.445,0.678
2020-10-25T09:00:00,xbev,2157,-19.28,1.769,2.445,0.676
2020-10-25T10:00:00,xbev,2157,-18.37,1.771,2.445,0.674
2020-10-25T11:00:00,xbev,2157,-16.88,1.769,2.445,0.676
2020-10-25T12:00:00,xbev,2157,-14.95,1.768,2.445,0.677
2020-10-25T13:00:00,xbev,2157,-14.15,1.765,2.445,0.68
2020-10-25T14:00:00,xbev,2157,-12.47,1.763,2.445,0.682
2020-10-25T15:00:00,xbev,2157,-11.88,1.763,2.445,0.682
2020-10-25T16:00:00,xbev,2157,-11.92,1.764,2.445,0.681
2020-10-25T17:00:00,xbev,2157,-12.85,1.768,2.445,0.677
2020-10-25T18:00:00,xbev,2157,-13.28,1.771,2.445,0.674
2020-10-25T19:00:00,xbev,2157,-13.15,1.772,2.445,0.673
2020-10-25T20:00:00,xbev,2157,-13.18,1.773,2.445,0.672
2020-10-25T21:00:00,xbev,2157,-13.35,1.775,2.445,0.67
2020-10-25T22:00:00,xbev,2157,-13.73,1.778,2.445,0.667
2020-10-25T23:00:00,xbev,2157,-13.82,1.78,2.445,0.665
2020-10-26T00:00:00,xbev,2157,-13.55,1.781,2.445,0.664
2020-10-26T01:00:00,xbev,2157,-13.7,1.782,2.445,0.663
2020-10-26T02:00:00,xbev,2157,-13.75,1.785,2.445,0.66
2020-10-26T03:00:00,xbev,2157,-13.62,1.785,2.445,0.66
2020-10-26T04:00:00,xbev,2157,-13.83,1.787,2.445,0.658
2020-10-26T05:00:00,xbev,2157,-13.6,1.788,2.445,0.657
2020-10-26T06:00:00,xbev,2157,-13.58,1.789,2.445,0.656
2020-10-26T07:00:00,xbev,2157,-13.65,1.791,2.445,0.654
2020-10-26T08:00:00,xbev,2157,-13.6,1.792,2.445,0.653
2020-10-26T09:00:00,xbev,2157,-13.3,1.792,2.445,0.653
2020-10-26T10:00:00,xbev,2157,-12.48,1.791,2.445,0.654
2020-10-26T11:00:00,xbev,2157,-11.52,1.789,2.445,0.656
2020-10-26T12:00:00,xbev,2157,-10.43,1.786,2.445,0.659
2020-10-26T13:00:00,xbev,2157,-10.15,1.785,2.445,0.66
2020-10-26T14:00:00,xbev,2157,-9.18,1.784,2.445,0.661
2020-10-26T15:00:00,xbev,2157,-9.05,1.785,2.445,0.66
2020-10-26T16:00:00,xbev,2157,-9.22,1.787,2.445,0.658
2020-10-26T17:00:00,xbev,2157,-9.28,1.789,2.445,0.656
2020-10-26T18:00:00,xbev,2157,-9.55,1.791,2.445,0.654
2020-10-26T19:00:00,xbev,2157,-9.82,1.794,2.445,0.651
2020-10-26T20:00:00,xbev,2157,-10.1,1.797,2.445,0.648
2020-10-26T21:00:00,xbev,2157,-10.22,1.799,2.445,0.646
2020-10-26T22:00:00,xbev,2157,-10.22,1.8,2.445,0.645
2020-10-26T23:00:00,xbev,2157,-10.03,1.799,2.445,0.646
2020-10-27T00:00:00,xbev,2157,-10,1.799,2.445,0.646
2020-10-27T01:00:00,xbev,2157,-9.75,1.799,2.445,0.646
2020-10-27T02:00:00,xbev,2157,-9.52,1.8,2.445,0.645
2020-10-27T03:00:00,xbev,2157,-9.37,1.8,2.445,0.645
2020-10-27T04:00:00,xbev,2157,-8.92,1.8,2.445,0.645
2020-10-27T05:00:00,xbev,2157,-7.867,1.798,2.445,0.647
2020-10-27T06:00:00,xbev,2157,-6.717,1.797,2.445,0.648
2020-10-27T07:00:00,xbev,2157,-5.817,1.799,2.445,0.646
2020-10-27T08:00:00,xbev,2157,-5.35,1.794,2.445,0.651
2020-10-27T09:00:00,xbev,2157,-5.333,1.793,2.445,0.652
2020-10-27T10:00:00,xbev,2157,-4.933,1.793,2.445,0.652
2020-10-27T11:00:00,xbev,2157,-4.133,1.791,2.445,0.654
2020-10-27T12:00:00,xbev,2157,-3.15,1.789,2.445,0.656
2020-10-27T13:00:00,xbev,2157,-2.233,1.787,2.445,0.658
2020-10-27T14:00:00,xbev,2157,-1.317,1.785,2.445,0.66
2020-10-27T15:00:00,xbev,2157,-0.217,1.785,2.445,0.66
2020-10-27T16:00:00,xbev,2157,-0.233,1.786,2.445,0.659
2020-10-27T17:00:00,xbev,2157,-0.633,1.789,2.445,0.656
2020-10-27T18:00:00,xbev,2157,-1.333,1.792,2.445,0.653
2020-10-27T19:00:00,xbev,2157,-1.75,1.793,2.445,0.652
2020-10-27T20:00:00,xbev,2157,-1.767,1.795,2.445,0.65
2020-10-27T21:00:00,xbev,2157,-2.2,1.798,2.445,0.647
2020-10-27T22:00:00,xbev,2157,-2.583,1.799,2.445,0.646
2020-10-27T23:00:00,xbev,2157,-2.367,1.799,2.445,0.646
2020-10-28T00:00:00,xbev,2157,-2.017,1.799,2.445,0.646
2020-10-28T01:00:00,xbev,2157,-1.917,1.799,2.445,0.646
2020-10-28T02:00:00,xbev,2157,-1.467,1.8,2.445,0.645
2020-10-28T03:00:00,xbev,2157,-1.85,1.802,2.445,0.643
2020-10-28T04:00:00,xbev,2157,-1.667,1.802,2.445,0.643
2020-10-28T05:00:00,xbev,2157,-0.917,1.8,2.445,0.645
2020-10-28T06:00:00,xbev,2157,-0.9,1.8,2.445,0.645
2020-10-28T07:00:00,xbev,2157,-0.95,1.801,2.445,0.644
2020-10-28T08:00:00,xbev,2157,-0.65,1.8,2.445,0.645
2020-10-28T09:00:00,xbev,2157,-0.367,1.8,2.445,0.645
2020-10-28T10:00:00,xbev,2157,-0.283,1.801,2.445,0.644
2020-10-28T11:00:00,xbev,2157,0.133,1.8,2.445,0.645
2020-10-28T12:00:00,xbev,2157,0.5,1.8,2.445,0.645
2020-10-28T13:00:00,xbev,2157,0.717,1.801,2.445,0.644
2020-10-28T14:00:00,xbev,2157,1.117,1.804,2.445,0.641
2020-10-28T15:00:00,xbev,2157,1.667,1.805,2.445,0.64
2020-10-28T16:00:00,xbev,2157,2.683,1.809,2.445,0.636
2020-10-28T17:00:00,xbev,2157,2.717,1.813,2.445,0.632
2020-10-28T18:00:00,xbev,2157,2.283,1.816,2.445,0.629
2020-10-28T19:00:00,xbev,2157,1.783,1.819,2.445,0.626
2020-10-28T20:00:00,xbev,2157,1.483,1.819,2.445,0.626
2020-10-28T21:00:00,xbev,2157,1.267,1.82,2.445,0.625
2020-10-28T22:00:00,xbev,2157,1.033,1.822,2.445,0.623
2020-10-28T23:00:00,xbev,2157,0.8,1.823,2.445,0.622
2020-10-29T00:00:00,xbev,2157,0.933,1.825,2.445,0.62
2020-10-29T01:00:00,xbev,2157,0.9,1.825,2.445,0.62
2020-10-29T02:00:00,xbev,2157,1.517,1.825,2.445,0.62
2020-10-29T03:00:00,xbev,2157,2.25,1.824,2.445,0.621
2020-10-29T04:00:00,xbev,2157,1.967,1.826,2.445,0.619
2020-10-29T05:00:00,xbev,2157,1.683,1.826,2.445,0.619
2020-10-29T06:00:00,xbev,2157,1.917,1.827,2.445,0.618
2020-10-29T07:00:00,xbev,2157,1.4,1.83,2.445,0.615
2020-10-29T08:00:00,xbev,2157,1.667,1.828,2.445,0.617
2020-10-29T09:00:00,xbev,2157,2.117,1.828,2.445,0.617
2020-10-29T10:00:00,xbev,2157,3.717,1.825,2.445,0.62
2020-10-29T11:00:00,xbev,2157,4.967,1.823,2.445,0.622
2020-10-29T12:00:00,xbev,2157,5.917,1.82,2.445,0.625
2020-10-29T13:00:00,xbev,2157,6.75,1.818,2.445,0.627
2020-10-29T14:00:00,xbev,2157,7.35,1.823,2.445,0.622
2020-10-29T15:00:00,xbev,2157,6.9,1.836,2.445,0.609
2020-10-29T16:00:00,xbev,2157,6.7,1.84,2.445,0.605
2020-10-29T17:00:00,xbev,2157,5.983,1.843,2.445,0.602
2020-10-29T18:00:00,xbev,2157,5.283,1.846,2.445,0.599
2020-10-29T19:00:00,xbev,2157,4.517,1.849,2.445,0.596
2020-10-29T20:00:00,xbev,2157,3.233,1.854,2.445,0.591
2020-10-29T21:00:00,xbev,2157,3.017,1.855,2.445,0.59
2020-10-29T22:00:00,xbev,2157,3.133,1.854,2.445,0.591
2020-10-29T23:00:00,xbev,2157,3.583,1.853,2.445,0.592
2020-10-30T00:00:00,xbev,2157,4.033,1.852,2.445,0.593
2020-10-30T01:00:00,xbev,2157,4.067,1.855,2.445,0.59
2020-10-30T02:00:00,xbev,2157,3.5,1.855,2.445,0.59
2020-10-30T03:00:00,xbev,2157,3.167,1.857,2.445,0.588
2020-10-30T04:00:00,xbev,2157,3.283,1.856,2.445,0.589
2020-10-30T05:00:00,xbev,2157,3.3,1.856,2.445,0.589
2020-10-30T06:00:00,xbev,2157,3.167,1.859,2.445,0.586
2020-10-30T07:00:00,xbev,2157,3.033,1.86,2.445,0.585
2020-10-30T08:00:00,xbev,2157,3.183,1.86,2.445,0.585
2020-10-30T09:00:00,xbev,2157,3.6,1.857,2.445,0.588
2020-10-30T10:00:00,xbev,2157,4.95,1.855,2.445,0.59
2020-10-30T11:00:00,xbev,2157,6.683,1.852,2.445,0.593
2020-10-30T12:00:00,xbev,2157,7.783,1.849,2.445,0.596
2020-10-30T13:00:00,xbev,2157,7.3,1.852,2.445,0.593
2020-10-30T14:00:00,xbev,2157,5.217,1.86,2.445,0.585
2020-10-30T15:00:00,xbev,2157,2.4,1.871,2.445,0.574
2020-10-30T16:00:00,xbev,2157,-1,1.873,2.445,0.572
2020-10-30T17:00:00,xbev,2157,-1.417,1.852,2.445,0.593
2020-10-30T18:00:00,xbev,2157,-1.283,1.84,2.445,0.605
2020-10-30T19:00:00,xbev,2157,-1.25,1.839,2.445,0.606
2020-10-30T20:00:00,xbev,2157,-1.75,1.841,2.445,0.604
2020-10-30T21:00:00,xbev,2157,-1.9,1.842,2.445,0.603
2020-10-30T22:00:00,xbev,2157,-2.35,1.845,2.445,0.6
2020-10-30T23:00:00,xbev,2157,-2.433,1.847,2.445,0.598
2020-10-31T00:00:00,xbev,2157,-2.767,1.849,2.445,0.596
2020-10-31T01:00:00,xbev,2157,-3.167,1.851,2.445,0.594
2020-10-31T02:00:00,xbev,2157,-3.583,1.854,2.445,0.591
2020-10-31T03:00:00,xbev,2157,-4.267,1.858,2.445,0.587
2020-10-31T04:00:00,xbev,2157,-4.433,1.859,2.445,0.586
2020-10-31T05:00:00,xbev,2157,-4.567,1.861,2.445,0.584
2020-10-31T06:00:00,xbev,2157,-4.883,1.862,2.445,0.583
2020-10-31T07:00:00,xbev,2157,-4.95,1.864,2.445,0.581
2020-10-31T08:00:00,xbev,2157,-5.117,1.865,2.445,0.58
2020-10-31T09:00:00,xbev,2157,-5.167,1.866,2.445,0.579
2020-10-31T10:00:00,xbev,2157,-4.683,1.867,2.445,0.578
2020-10-31T11:00:00,xbev,2157,-4.333,1.865,2.445,0.58
2020-10-31T12:00:00,xbev,2157,-2.117,1.861,2.445,0.584
2020-10-31T13:00:00,xbev,2157,-0.967,1.859,2.445,0.586
2020-10-31T14:00:00,xbev,2157,0.05,1.856,2.445,0.589
2020-10-31T15:00:00,xbev,2157,0.783,1.855,2.445,0.59
2020-10-31T16:00:00,xbev,2157,0.7,1.857,2.445,0.588
2020-10-31T17:00:00,xbev,2157,0.183,1.857,2.445,0.588
2020-10-31T18:00:00,xbev,2157,-0.433,1.858,2.445,0.587
2020-10-31T19:00:00,xbev,2157,-1.1,1.861,2.445,0.584
2020-10-31T20:00:00,xbev,2157,-1.317,1.862,2.445,0.583
2020-10-31T21:00:00,xbev,2157,-1.617,1.864,2.445,0.581
2020-10-31T22:00:00,xbev,2157,-1.617,1.863,2.445,0.582
2020-10-31T23:00:00,xbev,2157,-0.75,1.86,2.445,0.585
2020-11-01T00:00:00,xbev,2157,-0.133,1.859,2.445,0.586
2020-11-01T01:00:00,xbev,2157,-0.617,1.861,2.445,0.584
2020-11-01T02:00:00,xbev,2157,-0.717,1.862,2.445,0.583
2020-11-01T03:00:00,xbev,2157,-0.783,1.861,2.445,0.584
2020-11-01T04:00:00,xbev,2157,-0.35,1.861,2.445,0.584
2020-11-01T05:00:00,xbev,2157,0.333,1.858,2.445,0.587
2020-11-01T06:00:00,xbev,2157,1.4,1.855,2.445,0.59
2020-11-01T07:00:00,xbev,2157,3.033,1.85,2.445,0.595
2020-11-01T08:00:00,xbev,2157,3.667,1.849,2.445,0.596
2020-11-01T09:00:00,xbev,2157,3.333,1.851,2.445,0.594
2020-11-01T10:00:00,xbev,2157,5.283,1.846,2.445,0.599
2020-11-01T11:00:00,xbev,2157,7.467,1.842,2.445,0.603
2020-11-01T12:00:00,xbev,2157,8.67,1.84,2.445,0.605
2020-11-01T13:00:00,xbev,2157,9.73,1.841,2.445,0.604
2020-11-01T14:00:00,xbev,2157,9.85,1.846,2.445,0.599
2020-11-01T15:00:00,xbev,2157,10.15,1.851,2.445,0.594
2020-11-01T16:00:00,xbev,2157,10.15,1.854,2.445,0.591
2020-11-01T17:00:00,xbev,2157,9.32,1.855,2.445,0.59
2020-11-01T18:00:00,xbev,2157,8.68,1.86,2.445,0.585
2020-11-01T19:00:00,xbev,2157,7.95,1.865,2.445,0.58
2020-11-01T20:00:00,xbev,2157,7.25,1.866,2.445,0.579
2020-11-01T21:00:00,xbev,2157,7.117,1.867,2.445,0.578
2020-11-01T22:00:00,xbev,2157,7.467,1.865,2.445,0.58
2020-11-01T23:00:00,xbev,2157,7.65,1.863,2.445,0.582
2020-11-02T00:00:00,xbev,2157,7.65,1.863,2.445,0.582
2020-11-02T01:00:00,xbev,2157,7.917,1.863,2.445,0.582
2020-11-02T02:00:00,xbev,2157,6.967,1.866,2.445,0.579
2020-11-02T03:00:00,xbev,2157,6.7,1.868,2.445,0.577
2020-11-02T04:00:00,xbev,2157,5.75,1.871,2.445,0.574
2020-11-02T05:00:00,xbev,2157,5.333,1.872,2.445,0.573
2020-11-02T06:00:00,xbev,2157,5.267,1.872,2.445,0.573
2020-11-02T07:00:00,xbev,2157,5.3,1.871,2.445,0.574
2020-11-02T08:00:00,xbev,2157,5.267,1.871,2.445,0.574
2020-11-02T09:00:00,xbev,2157,5.233,1.871,2.445,0.574
2020-11-02T10:00:00,xbev,2157,7.417,1.868,2.445,0.577
2020-11-02T11:00:00,xbev,2157,9.25,1.865,2.445,0.58
2020-11-02T12:00:00,xbev,2157,10.17,1.862,2.445,0.583
2020-11-02T13:00:00,xbev,2157,10.83,1.863,2.445,0.582
2020-11-02T14:00:00,xbev,2157,11.37,1.861,2.445,0.584
2020-11-02T15:00:00,xbev,2157,11.48,1.863,2.445,0.582
2020-11-02T16:00:00,xbev,2157,11.25,1.868,2.445,0.577
2020-11-02T17:00:00,xbev,2157,10.42,1.871,2.445,0.574
2020-11-02T18:00:00,xbev,2157,9.57,1.874,2.445,0.571
2020-11-02T19:00:00,xbev,2157,8.12,1.88,2.445,0.565
2020-11-02T20:00:00,xbev,2157,7.233,1.882,2.445,0.563
2020-11-02T21:00:00,xbev,2157,7.433,1.881,2.445,0.564
2020-11-02T22:00:00,xbev,2157,7.55,1.881,2.445,0.564
2020-11-02T23:00:00,xbev,2157,7.45,1.883,2.445,0.562
2020-11-03T00:00:00,xbev,2157,6.717,1.885,2.445,0.56
2020-11-03T01:00:00,xbev,2157,6.333,1.887,2.445,0.558
2020-11-03T02:00:00,xbev,2157,6.017,1.888,2.445,0.557
2020-11-03T03:00:00,xbev,2157,5.617,1.891,2.445,0.554
2020-11-03T04:00:00,xbev,2157,5.283,1.892,2.445,0.553
2020-11-03T05:00:00,xbev,2157,5.183,1.891,2.445,0.554
2020-11-03T06:00:00,xbev,2157,5.367,1.893,2.445,0.552
2020-11-03T07:00:00,xbev,2157,5.1,1.895,2.445,0.55
2020-11-03T08:00:00,xbev,2157,5.15,1.895,2.445,0.55
2020-11-03T09:00:00,xbev,2157,4.9,1.896,2.445,0.549
2020-11-03T10:00:00,xbev,2157,6.717,1.893,2.445,0.552
2020-11-03T11:00:00,xbev,2157,8.65,1.887,2.445,0.558
2020-11-03T12:00:00,xbev,2157,10.05,1.884,2.445,0.561
2020-11-03T13:00:00,xbev,2157,10.93,1.882,2.445,0.563
2020-11-03T14:00:00,xbev,2157,11.42,1.882,2.445,0.563
2020-11-03T15:00:00,xbev,2157,11.68,1.886,2.445,0.559
2020-11-03T16:00:00,xbev,2157,10.8,1.893,2.445,0.552
2020-11-03T17:00:00,xbev,2157,9.28,1.9,2.445,0.545
2020-11-03T18:00:00,xbev,2157,8.25,1.904,2.445,0.541
2020-11-03T19:00:00,xbev,2157,7.05,1.909,2.445,0.536
2020-11-03T20:00:00,xbev,2157,5.733,1.915,2.445,0.53
2020-11-03T21:00:00,xbev,2157,5.05,1.918,2.445,0.527
2020-11-03T22:00:00,xbev,2157,4.567,1.92,2.445,0.525
2020-11-03T23:00:00,xbev,2157,4.733,1.922,2.445,0.523
2020-11-04T00:00:00,xbev,2157,4.6,1.923,2.445,0.522
2020-11-04T01:00:00,xbev,2157,4.233,1.925,2.445,0.52
2020-11-04T02:00:00,xbev,2157,3.817,1.926,2.445,0.519
2020-11-04T03:00:00,xbev,2157,4.05,1.927,2.445,0.518
2020-11-04T04:00:00,xbev,2157,4,1.928,2.445,0.517
2020-11-04T05:00:00,xbev,2157,3.567,1.928,2.445,0.517
2020-11-04T06:00:00,xbev,2157,3.767,1.928,2.445,0.517
2020-11-04T07:00:00,xbev,2157,3.967,1.928,2.445,0.517
2020-11-04T08:00:00,xbev,2157,3.9,1.927,2.445,0.518
2020-11-04T09:00:00,xbev,2157,3.617,1.928,2.445,0.517
2020-11-04T10:00:00,xbev,2157,3.583,1.926,2.445,0.519
2020-11-04T11:00:00,xbev,2157,3.483,1.927,2.445,0.518
2020-11-04T12:00:00,xbev,2157,2.783,1.931,2.445,0.514
2020-11-04T13:00:00,xbev,2157,2.8,1.936,2.445,0.509
2020-11-04T14:00:00,xbev,2157,3.1,1.933,2.445,0.512
2020-11-04T15:00:00,xbev,2157,3.517,1.933,2.445,0.512
2020-11-04T16:00:00,xbev,2157,4.567,1.931,2.445,0.514
2020-11-04T17:00:00,xbev,2157,4.867,1.932,2.445,0.513
2020-11-04T18:00:00,xbev,2157,4.767,1.934,2.445,0.511
2020-11-04T19:00:00,xbev,2157,4.483,1.936,2.445,0.509
2020-11-04T20:00:00,xbev,2157,4.483,1.936,2.445,0.509
2020-11-04T21:00:00,xbev,2157,4.583,1.936,2.445,0.509
2020-11-04T22:00:00,xbev,2157,4.267,1.939,2.445,0.506
2020-11-04T23:00:00,xbev,2157,4.133,1.941,2.445,0.504
2020-11-05T00:00:00,xbev,2157,4.233,1.943,2.445,0.502
2020-11-05T01:00:00,xbev,2157,4.05,1.943,2.445,0.502
2020-11-05T02:00:00,xbev,2157,4.117,1.943,2.445,0.502
2020-11-05T03:00:00,xbev,2157,4.117,1.944,2.445,0.501
2020-11-05T04:00:00,xbev,2157,4.25,1.945,2.445,0.5
2020-11-05T05:00:00,xbev,2157,4.683,1.943,2.445,0.502
2020-11-05T06:00:00,xbev,2157,4.933,1.943,2.445,0.502
2020-11-05T07:00:00,xbev,2157,5.3,1.942,2.445,0.503
2020-11-05T08:00:00,xbev,2157,5.667,1.943,2.445,0.502
2020-11-05T09:00:00,xbev,2157,5.75,1.944,2.445,0.501
2020-11-05T10:00:00,xbev,2157,5.917,1.946,2.445,0.499
2020-11-05T11:00:00,xbev,2157,6.333,1.947,2.445,0.498
2020-11-05T12:00:00,xbev,2157,6.6,1.947,2.445,0.498
2020-11-05T13:00:00,xbev,2157,6.9,1.949,2.445,0.496
2020-11-05T14:00:00,xbev,2157,6.717,1.953,2.445,0.492
2020-11-05T15:00:00,xbev,2157,6.933,1.954,2.445,0.491
2020-11-05T16:00:00,xbev,2157,6.833,1.955,2.445,0.49
2020-11-05T17:00:00,xbev,2157,6.817,1.955,2.445,0.49
2020-11-05T18:00:00,xbev,2157,6.7,1.959,2.445,0.486
2020-11-05T19:00:00,xbev,2157,6.383,1.963,2.445,0.482
2020-11-05T20:00:00,xbev,2157,5.933,1.964,2.445,0.481
2020-11-05T21:00:00,xbev,2157,6.217,1.963,2.445,0.482
2020-11-05T22:00:00,xbev,2157,6.45,1.963,2.445,0.482
2020-11-05T23:00:00,xbev,2157,5.55,1.969,2.445,0.476
2020-11-06T00:00:00,xbev,2157,2.983,1.978,2.445,0.467
2020-11-06T01:00:00,xbev,2157,2.35,1.981,2.445,0.464
2020-11-06T02:00:00,xbev,2157,2.067,1.986,2.445,0.459
2020-11-06T03:00:00,xbev,2157,1.583,1.994,2.445,0.451
2020-11-06T04:00:00,xbev,2157,1.25,1.992,2.445,0.453
2020-11-06T05:00:00,xbev,2157,1.1,1.994,2.445,0.451
2020-11-06T06:00:00,xbev,2157,1.017,1.999,2.445,0.446
2020-11-06T07:00:00,xbev,2157,0.583,1.998,2.445,0.447
2020-11-06T08:00:00,xbev,2157,0.367,1.999,2.445,0.446
2020-11-06T09:00:00,xbev,2157,0.25,2,2.445,0.445
2020-11-06T10:00:00,xbev,2157,0.4,2.001,2.445,0.444
2020-11-06T11:00:00,xbev,2157,1.217,1.996,2.445,0.449
2020-11-06T12:00:00,xbev,2157,1.717,1.994,2.445,0.451
2020-11-06T13:00:00,xbev,2157,3.483,1.99,2.445,0.455
2020-11-06T14:00:00,xbev,2157,4.433,1.99,2.445,0.455
2020-11-06T15:00:00,xbev,2157,5.15,1.991,2.445,0.454
2020-11-06T16:00:00,xbev,2157,5.367,1.996,2.445,0.449
2020-11-06T17:00:00,xbev,2157,5.633,1.996,2.445,0.449
2020-11-06T18:00:00,xbev,2157,5.983,1.996,2.445,0.449
2020-11-06T19:00:00,xbev,2157,4.333,2.003,2.445,0.442
2020-11-06T20:00:00,xbev,2157,3.533,2.003,2.445,0.442
2020-11-06T21:00:00,xbev,2157,3.933,2.001,2.445,0.444
2020-11-06T22:00:00,xbev,2157,1.7,2.011,2.445,0.434
2020-11-06T23:00:00,xbev,2157,2.833,2.005,2.445,0.44
2020-11-07T00:00:00,xbev,2157,2.417,2.007,2.445,0.438
2020-11-07T01:00:00,xbev,2157,2.25,2.007,2.445,0.438
2020-11-07T02:00:00,xbev,2157,1.9,2.011,2.445,0.434
2020-11-07T03:00:00,xbev,2157,2.283,2.009,2.445,0.436
2020-11-07T04:00:00,xbev,2157,2.817,2.008,2.445,0.437
2020-11-07T05:00:00,xbev,2157,1.3,2.015,2.445,0.43
2020-11-07T06:00:00,xbev,2157,-1.35,2.023,2.445,0.422
2020-11-07T07:00:00,xbev,2157,-1.167,2.022,2.445,0.423
2020-11-07T08:00:00,xbev,2157,-1.2,2.022,2.445,0.423
2020-11-07T09:00:00,xbev,2157,-1.283,2.022,2.445,0.423
2020-11-07T10:00:00,xbev,2157,-1.217,2.022,2.445,0.423
2020-11-07T11:00:00,xbev,2157,-1.15,2.022,2.445,0.423
2020-11-07T12:00:00,xbev,2157,-0.9,2.02,2.445,0.425
2020-11-07T13:00:00,xbev,2157,-0.683,2.02,2.445,0.425
2020-11-07T14:00:00,xbev,2157,-0.517,2.02,2.445,0.425
2020-11-07T15:00:00,xbev,2157,-0.967,2.027,2.445,0.418
2020-11-07T16:00:00,xbev,2157,-1.283,1.994,2.445,0.451
2020-11-07T17:00:00,xbev,2157,-1.667,1.979,2.445,0.466
2020-11-07T18:00:00,xbev,2157,-1.933,1.668,2.445,0.777
2020-11-07T19:00:00,xbev,2157,-2.6,1.982,2.445,0.463
2020-11-07T20:00:00,xbev,2157,-3.367,1.981,2.445,0.464
2020-11-07T21:00:00,xbev,2157,-3.883,1.969,2.445,0.476
2020-11-07T22:00:00,xbev,2157,-4.467,1.958,2.445,0.487
2020-11-07T23:00:00,xbev,2157,-4.65,1.622,2.445,0.823
2020-11-08T00:00:00,xbev,2157,-4.783,1.935,2.445,0.51
2020-11-08T01:00:00,xbev,2157,-5.283,1.934,2.445,0.511
2020-11-08T02:00:00,xbev,2157,-5.8,1.935,2.445,0.51
2020-11-08T03:00:00,xbev,2157,-6.65,1.935,2.445,0.51
2020-11-08T04:00:00,xbev,2157,-7.717,1.94,2.445,0.505
2020-11-08T05:00:00,xbev,2157,-8.78,1.949,2.445,0.496
2020-11-08T06:00:00,xbev,2157,-9.68,1.952,2.445,0.493
